std_Seberapa mudah Anda mengakses SIAMIK saat war KRS berlangsung?,std_Berapa lama rata-rata waktu login yang Anda alami saat war KRS? (.....menit),std_Seberapa sering Anda mengalami gagal masuk atau error saat login di SIAMIK?,std_Berapa lama waktu yang Anda perlukan untuk menunggu ACC dari sistem/webnya? (....menit/jam),std_Seberapa puas Anda secara keseluruhan terhadap SIAMIK dalam proses War KRS dan ACC?,"std_Berdasarkan pengalaman terakhir anda, Bagaimana penilaian anda terhadap kualitas SIAMIK saat war KRS dan ACC?",log_Berapa lama rata-rata waktu login yang Anda alami saat war KRS? (.....menit),log_Berapa lama waktu yang Anda perlukan untuk menunggu ACC dari sistem/webnya? (....menit/jam),lbl_Apakah Anda pernah kehilangan mata kuliah karena slot penuh akibat lambatnya SIAMIK?,Fakultas_Fakultas Arsitektur dan Desain,Fakultas_Fakultas Ekonomi dan Bisnis,Fakultas_Fakultas Hukum,Fakultas_Fakultas Ilmu Komputer,"Fakultas_Fakultas Ilmu Sosial, Budaya, dan Politik",Fakultas_Fakultas Pertanian,Fakultas_Fakultas Teknik dan Sains,Prodi_Administrasi Bisnis,Prodi_Administrasi Publik,Prodi_Agroteknologi,Prodi_Akuntansi,Prodi_Arsitektur ,Prodi_Desain Komunikasi Visual ,Prodi_Fisika,Prodi_Hukum,Prodi_Ilmu Komunikasi ,Prodi_Informatika,Prodi_Manajemen,Prodi_Sains Data,Prodi_Sistem Informasi,Prodi_Teknik Industri ,Prodi_Teknik Kimia,Prodi_Teknik Sipil,Prodi_Teknologi Pangan ,"Masalah utama yang paling sering Anda alami saat war KRS?_Error system (data tidak tersimpan, crash, dll)",Masalah utama yang paling sering Anda alami saat war KRS?_Slot mata kuliah cepat penuh,Masalah utama yang paling sering Anda alami saat war KRS?_Sulit login/server down,Apakah SIAMIK sudah memberikan notifikasi/status ACC KRS dengan jelas?_Cukup jelas,Apakah SIAMIK sudah memberikan notifikasi/status ACC KRS dengan jelas?_Kurang jelas,Apakah SIAMIK sudah memberikan notifikasi/status ACC KRS dengan jelas?_Tidak jelas sama sekali,"Apakah SIAMIK sudah memberikan notifikasi/status ACC KRS dengan jelas?_Ya, sangat jelas","Jika diberikan kesempatan memilih, aspek apa yang paling prioritas untuk diperbaiki pada SIAMIK?_Kecepatan server saat war KRS","Jika diberikan kesempatan memilih, aspek apa yang paling prioritas untuk diperbaiki pada SIAMIK?_Notifikasi otomatis ACC mata kuliah","Jika diberikan kesempatan memilih, aspek apa yang paling prioritas untuk diperbaiki pada SIAMIK?_Proses ACC system/web"
1.727056528458665,-0.7961366973841775,-1.493246878221568,-0.306335793692018,0.7664045361898241,1.721964700085469,0.6931471805599453,4.110873864173311,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
0.9537476351189641,-0.6748976064119677,-0.7287860190637687,-0.9873429241687156,1.792839182872624,1.721964700085469,1.09861228866811,1.09861228866811,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
-0.5928701515604371,0.2950151213657105,0.8001356992518304,-0.6585808611799651,0.7664045361898241,0.6719862244235977,2.397895272798371,3.433987204485146,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1.727056528458665,-0.7961366973841775,0.03567484009403079,1.10264447625977,0.7664045361898241,0.6719862244235977,0.6931471805599453,5.198497031265826,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
-1.366179044900138,-0.3111803334953384,0.03567484009403079,1.10264447625977,-0.2600301104929761,-1.427970726900145,1.791759469228055,5.198497031265826,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1.727056528458665,-0.7961366973841775,-1.493246878221568,0.04590927379592906,-0.2600301104929761,-0.3779922512382735,0.6931471805599453,4.51085950651685,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
1.727056528458665,0.2950151213657105,-0.7287860190637687,-0.7759958836759474,1.792839182872624,0.6719862244235977,2.397895272798371,3.044522437723423,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
0.1804387417792635,-0.7961366973841775,0.8001356992518304,-0.9521184174199209,0.7664045361898241,0.6719862244235977,0.6931471805599453,1.791759469228055,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0.9537476351189641,-0.7961366973841775,-0.7287860190637687,-0.9168939106711261,2.819273829555424,2.246953937916405,0.6931471805599453,2.19722457733622,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0.9537476351189641,-0.7961366973841775,0.03567484009403079,-0.6585808611799651,0.7664045361898241,1.721964700085469,0.6931471805599453,3.433987204485146,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
0.1804387417792635,-0.7961366973841775,0.03567484009403079,0.3981543412838761,0.7664045361898241,0.6719862244235977,0.6931471805599453,4.795790545596741,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
-1.366179044900138,-0.7961366973841775,0.03567484009403079,1.807134611235664,-1.286464757175776,-0.3779922512382735,0.6931471805599453,5.484796933490655,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
-0.5928701515604371,1.931742849490542,0.03567484009403079,2.115349045287618,0.7664045361898241,0.6719862244235977,3.198673117550682,5.588184549905154,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
-1.366179044900138,-0.7961366973841775,1.56459655840963,2.115349045287618,-0.2600301104929761,-1.427970726900145,0.6931471805599453,5.588184549905154,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1.727056528458665,-0.7961366973841775,-0.7287860190637687,-0.6585808611799651,-1.286464757175776,-1.427970726900145,0.6931471805599453,3.433987204485146,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0.1804387417792635,-0.6748976064119677,-0.7287860190637687,-0.9521184174199209,0.7664045361898241,0.6719862244235977,1.09861228866811,1.791759469228055,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0.9537476351189641,-0.553658515439758,-0.7287860190637687,-0.9521184174199209,0.7664045361898241,0.6719862244235977,1.386294361119891,1.791759469228055,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0.1804387417792635,-0.3111803334953384,-1.493246878221568,-0.9990844264183139,-0.2600301104929761,-0.3779922512382735,1.791759469228055,0.6931471805599453,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
-1.366179044900138,1.931742849490542,0.03567484009403079,-0.5411658386839827,-1.286464757175776,-0.3779922512382735,3.198673117550682,3.713572066704308,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0.9537476351189641,-0.7961366973841775,-1.493246878221568,-0.8347033949239385,-1.286464757175776,0.6719862244235977,0.6931471805599453,2.772588722239781,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
